900;6600000;100000;OOO "T2 Mobajl";;Sakhalinskaya oblast';UTC+11
900;6700000;100000;OOO "T2 Mobajl";;Omskaya oblast';UTC+6
900;6800000;100000;OOO "T2 Mobajl";;Kamchatskij kraj;UTC+12
900;6900000;100000;OOO "T2 Mobajl";;Bryanskaya oblast';UTC+3
900;7000000;500000;OOO "Antares";Moskva;Moskovskaya oblast';UTC+3
900;7500000;200000;OOO "Antares";;Sverdlovskaya oblast';UTC+5
900;7700000;200000;OOO "Antares";;CHelyabinskaya oblast';UTC+5
900;7900000;100000;OOO "Antares";;Voronezhskaya oblast';UTC+3
900;8000000;125000;OOO "Integral";;Krasnodarskij kraj;UTC+3
900;8125000;1000;OOO "Integral";;Stavropol'skij kraj;UTC+3
900;8126000;124000;OOO "Integral";;Rostovskaya oblast';UTC+3
900;8250000;125000;OOO "Integral";;Volgogradskaya oblast';UTC+3
900;8375000;1000;OOO "Integral";;Tomskaya oblast';UTC+7
900;8376000;1000;OOO "Integral";;KHabarovskij kraj;UTC+10
900;8377000;123000;OOO "Integral";;Irkutskaya oblast';UTC+8
900;8500000;499000;OOO "Arktur";Sankt-Peterburg;Leningradskaya oblast';UTC+3
900;8999000;1000;OOO "Arktur";;Samarskaya oblast';UTC+4
900;9000000;10000;OOO "Gazprom telekom";Moskva;Moskovskaya oblast';UTC+3
900;9010000;100000;OOO "T2 Mobajl";;Ryazanskaya oblast';UTC+3
900;9110000;100000;OOO "T2 Mobajl";;Arkhangel'skaya oblast';UTC+3
900;9210000;30000;OOO "T2 Mobajl";;Tomskaya oblast';UTC+7
900;9240000;100000;OOO "T2 Mobajl";;Voronezhskaya oblast';UTC+3
900;9340000;100000;OOO "T2 Mobajl";;Murmanskaya oblast';UTC+3
900;9440000;200000;OOO "T2 Mobajl";;Voronezhskaya oblast';UTC+3
900;9640000;100000;OOO "T2 Mobajl";;Ryazanskaya oblast';UTC+3
900;9740000;100000;OOO "T2 Mobajl";;Respublika Komi;UTC+3
900;9840000;10000;OOO "T2 Mobajl";;Tambovskaya oblast';UTC+3
900;9850000;50000;OOO "T2 Mobajl";;Lipetskaya oblast';UTC+3
900;9900000;100000;OAO "Tele2-Sankt-Peterburg";;Pskovskaya oblast';UTC+3
901;0000000;10000;OOO "T2 Mobajl";;Rostovskaya oblast';UTC+3
901;0010000;10000;OOO "T2 Mobajl";;Respublika Severnaya Osetiya -- Alaniya;UTC+3
901;0020000;80000;OOO "T2 Mobajl";;Krasnodarskij kraj;UTC+3
901;0100000;35000;OOO "T2 Mobajl";;Respublika Adygeya;UTC+3
901;0135000;50;OOO "T2 Mobajl";;Penzenskaya oblast';UTC+3
901;0135050;50;OOO "T2 Mobajl";;Respublika Tatarstan;UTC+3
901;0135100;200;OOO "T2 Mobajl";;Kabardino-Balkarskaya Respublika;UTC+3
901;0135300;200;OOO "T2 Mobajl";;Respublika Buryatiya;UTC+8
901;0135500;100;OOO "T2 Mobajl";;Krasnoyarskij kraj;UTC+7
901;0135600;100;OOO "T2 Mobajl";;Zabajkal'skij kraj;
901;0135700;100;OOO "T2 Mobajl";Koryakskij okrug;Kamchatskij kraj;UTC+12
901;0135800;100;OOO "T2 Mobajl";;Respublika Kalmykiya;UTC+3
901;0135900;100;OOO "T2 Mobajl";;Respublika Altaj;UTC+7
901;0136000;100;OOO "T2 Mobajl";;Respublika Tyva;UTC+7
901;0136100;100;OOO "T2 Mobajl";;Irkutskaya oblast';UTC+8
901;0136200;100;OOO "T2 Mobajl";;Stavropol'skij kraj;UTC+3
901;0136300;100;OOO "T2 Mobajl";;Krasnoyarskij kraj;UTC+7
901;0136400;100;OOO "T2 Mobajl";;Lipetskaya oblast';UTC+3
901;0136500;100;OOO "T2 Mobajl";;Karachaevo-CHerkesskaya Respublika;UTC+3
901;0136600;100;OOO "T2 Mobajl";;Zabajkal'skij kraj;
901;0136700;100;OOO "T2 Mobajl";;Evrejskaya avtonomnaya oblast';UTC+10
901;0136800;100;OOO "T2 Mobajl";;Amurskaya oblast';UTC+9
901;0136900;100;OOO "T2 Mobajl";;Kamchatskij kraj;UTC+12
901;0137000;100;OOO "T2 Mobajl";;Vladimirskaya oblast';UTC+3
901;0140000;30000;OOO "T2 Mobajl";;Krasnodarskij kraj;UTC+3
901;0170000;30000;OOO "T2 Mobajl";;Tomskaya oblast';UTC+7
901;0200000;10000;OOO "T2 Mobajl";;Respublika Dagestan;UTC+3
901;0920000;20000;OOO "T2 Mobajl";;Voronezhskaya oblast';UTC+3
901;0940000;10000;OOO "T2 Mobajl";;Ryazanskaya oblast';UTC+3
901;0950000;50000;OOO "T2 Mobajl";;Orenburgskaya oblast';UTC+5
901;1000000;60000;OOO "T2 Mobajl";;Krasnodarskij kraj;UTC+3
901;1060000;10000;OOO "T2 Mobajl";;Rostovskaya oblast';UTC+3
901;1070000;10000;OOO "T2 Mobajl";;Krasnodarskij kraj;UTC+3
901;1080000;10000;ZAO "Mobil'naya sot.svyaz'";Stavropol';Stavropol'skij kraj;UTC+3
901;1090000;10000;OOO "T2 Mobajl";;Orenburgskaya oblast';UTC+5
901;1110000;10000;OOO "T2 Mobajl";;Krasnoyarskij kraj;UTC+7
901;1120000;40000;OOO "T2 Mobajl";;Orenburgskaya oblast';UTC+5
901;1160000;10000;Kuzbask.sot. svyaz';Kemerovo;Kemerovskaya oblast';UTC+7
901;1170000;70000;OOO "T2 Mobajl";;Tverskaya oblast';UTC+3
901;1240000;10000;Severo-vost. Telekom;;Kaluzhskaya oblast';UTC+3
901;1250000;20000;OOO "T2 Mobajl";;Tverskaya oblast';UTC+3
901;1270000;10000;OOO "T2 Mobajl";;Kaluzhskaya oblast';UTC+3
901;1280000;10000;OOO "T2 Mobajl";;Tverskaya oblast';UTC+3
901;1290000;10000;Kuzbask.sot. svyaz';Kemerovo;Kemerovskaya oblast';UTC+7
901;1300000;15000;OOO "T2 Mobajl";;Volgogradskaya oblast';UTC+3
901;1315000;100;OOO "T2 Mobajl";;Respublika Marij El;UTC+3
901;1315100;100;OOO "T2 Mobajl";;CHuvashskaya Respublika;UTC+3
901;1315200;100;OOO "T2 Mobajl";;Bryanskaya oblast';UTC+3
901;1315300;100;OOO "T2 Mobajl";;Respublika Mordoviya;UTC+3
901;1315400;100;OOO "T2 Mobajl";;Kemerovskaya oblast';UTC+7
901;1315500;100;OOO "T2 Mobajl";;Voronezhskaya oblast';UTC+3
901;1315600;100;OOO "T2 Mobajl";;Tomskaya oblast';UTC+7
901;1315700;100;OOO "T2 Mobajl";;CHuvashskaya Respublika;UTC+3
901;1315800;100;OOO "T2 Mobajl";;Udmurtskaya Respublika;UTC+4
901;1315900;100;OOO "T2 Mobajl";;Astrakhanskaya oblast';UTC+4
901;1316000;100;OOO "T2 Mobajl";;Rostovskaya oblast';UTC+3
901;1316100;100;OOO "T2 Mobajl";;Omskaya oblast';UTC+6
901;1316200;100;OOO "T2 Mobajl";;Respublika Mordoviya;UTC+3
901;1316300;100;OOO "T2 Mobajl";;Rostovskaya oblast';UTC+3
901;1340000;10000;OOO "T2 Mobajl";;Primorskij kraj;UTC+10
901;1380000;10000;OOO "T2 Mobajl";;Primorskij kraj;UTC+10
901;1390000;10000;OAO "Arktik Region Svyaz'";;CHukotskij avtonomnyj okrug;UTC+12
901;1440000;10000;OOO "T2 Mobajl";;Astrakhanskaya oblast';UTC+4
901;1450000;10000;OOO "T2 Mobajl";;Kaluzhskaya oblast';UTC+3
